epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,1.84556886842,370.687278408,368.84170895,0.0415847966075,364.583437195,364.541850891
1,0.0400790390869,366.046686673,366.006607819,0.0519786322117,363.986307983,363.934329224
2,0.0538173627522,365.048732927,364.994915348,0.0693528327346,363.53975769,363.470405884
3,0.0827439520425,364.429966617,364.347222748,0.0949464157224,363.025275574,362.930327454
4,0.126247002598,364.008395131,363.882148387,0.148922076225,362.862219238,362.713298035
5,0.16696207573,363.574594693,363.407632514,0.186971974969,362.640112,362.453141479
6,0.20795746439,363.308209618,363.100251957,0.206939505935,362.495100098,362.288161316
7,0.24593449427,363.068093652,362.822159441,0.236083485186,362.269875183,362.033792725
8,0.269112026079,362.852567969,362.583455811,0.254379509687,362.502865906,362.248485413
9,0.285425521069,362.698031904,362.412606727,0.26933475107,362.190240784,361.920904541
10,0.295146146566,362.669606272,362.374460178,0.273083689511,362.243157349,361.970074463
11,0.301830985248,362.562182855,362.260351969,0.28341119945,362.172450256,361.889038696
12,0.30728200732,362.522166104,362.214884152,0.286659617722,362.22017334,361.933512573
13,0.310787250913,362.43462655,362.123839145,0.288736923933,362.14945343,361.860715637
14,0.313993261606,362.434486457,362.120493401,0.290579750538,362.176083069,361.88550354
15,0.31612538904,362.440681305,362.124555952,0.291645206511,362.194083862,361.902438049
