epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,0.331594542543,1001.81938268,996.513870108,0.106254022811,947.611154077,945.911089483
1,0.0946694623491,940.936504436,939.421793188,0.0689272063695,934.925646788,933.822811682
2,0.0710542734288,933.852448241,932.715579714,0.0766521735031,931.914468361,930.688034784
3,0.0602566869993,931.053501214,930.089394104,0.0708815755613,929.499886277,928.365781938
4,0.0537006058134,929.366713193,928.507503432,0.0606287369215,928.146637587,927.176578698
5,0.0492258463719,928.210127816,927.422514343,0.0501794613265,927.199919611,926.397048095
6,0.045808288647,927.355758496,926.622825853,0.0428377319683,926.562104186,925.876701261
7,0.0430282140083,926.696468731,926.008017377,0.0399357451754,925.963166165,925.324193159
8,0.0407386037838,926.15723278,925.505415186,0.0370854750186,925.454491396,924.86112215
9,0.0389296174376,925.717999297,925.095125432,0.0356699457976,924.847226089,924.276507749
