epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,2.082299861,763.005789807,760.923490978,1.20355661822,734.253928981,733.050373077
1,1.01725158325,731.737580935,730.720330576,0.912879044633,729.798805184,728.885926247
2,0.847954045194,728.688086951,727.840134183,0.803660848167,727.718956761,726.915297642
3,0.746227935721,727.072379922,726.326153455,0.739296463966,726.496652458,725.757357917
4,0.679063957179,726.019535417,725.340472844,0.728319532431,725.638395083,724.910077903
5,0.629597784718,725.272375503,724.642779055,0.659094756526,724.961681564,724.30258741
6,0.590960329451,724.694529576,724.103570774,0.670542709092,724.516485598,723.845943329
7,0.558309504274,724.236736577,723.678428495,0.603239599547,724.108528364,723.505290247
8,0.531204090729,723.856881982,723.325679162,0.589028581466,723.628984434,723.039957686
9,0.509175781418,723.53720551,723.028031003,0.547854365832,723.402729098,722.854875704
10,0.480193666989,723.101190826,722.620998407,0.477430756496,723.052839529,722.575410552
11,0.469140262469,722.92152024,722.452381546,0.445049144546,722.825613696,722.380564469
12,0.449142928439,722.643425981,722.194284471,0.435384900355,722.592022855,722.156638378
13,0.442252592339,722.53183375,722.089582428,0.405136644474,722.494688842,722.0895531
14,0.428239534042,722.348384985,721.920146673,0.401251203735,722.334436952,721.933187241
15,0.423933027758,722.278609048,721.854677256,0.40556293243,722.261591237,721.856030115
16,0.419985888745,722.21568039,721.795695782,0.406660358007,722.191900969,721.785241569
17,0.410196704701,722.095685024,721.685489445,0.393879916695,722.10864106,721.714761647
18,0.407763246228,722.053222384,721.645460496,0.387371896638,722.061963087,721.674592925
19,0.400627202213,721.971504021,721.570878183,0.400986881208,722.000980028,721.599994037
20,0.39904344124,721.94336216,721.544320028,0.392961382769,721.980825546,721.58786337
21,0.393955471906,721.885499677,721.491545666,0.3838928453,721.941070871,721.557178364
22,0.392986893325,721.866520527,721.473534754,0.398295448568,721.924986525,721.52669242
23,0.389293014713,721.825843912,721.436552442,0.38985099336,721.904325997,721.514476706
24,0.388500602313,721.812044404,721.423544879,0.38388931946,721.89650196,721.512612977
