epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,21.1454242755,1099.5358604,1078.3904359,10.3007101089,985.463410811,975.162697513
1,9.03823548913,976.842155529,967.803919944,11.3436069573,972.072211184,960.728605865
2,6.78437781269,964.196401163,957.41202327,10.2764916117,963.729592475,953.453100958
3,5.62648440964,956.195694131,950.569209903,6.58732022935,952.852117776,946.264797852
4,4.92422052282,948.983773513,944.059553036,7.12982769478,948.104231287,940.974405261
5,4.38625472014,944.539428032,940.153173368,6.24617887451,944.31906285,938.072883184
6,3.97175181929,941.690366774,937.718615017,5.36914985643,941.455967685,936.086816593
7,3.66536626179,939.672885452,936.007519291,4.37380439394,939.043554586,934.669750914
8,3.42025936354,938.152422314,934.732163078,3.30021034827,936.963460412,933.663249853
9,3.20639043725,936.925879767,933.719489257,2.80965955391,935.475332761,932.665674134
10,3.01586284103,935.893898892,932.878036059,2.46459175484,934.398796988,931.93420564
11,2.85939529974,935.024752888,932.165357579,2.2394168271,933.446222982,931.206806397
12,2.72519500482,934.304156812,931.578961868,1.86951591862,932.616557958,930.747043205
13,2.60106686321,933.65008368,931.049016705,1.65549018293,931.925908086,930.270418045
14,2.49952426009,933.07116467,930.571640458,1.56610089253,931.325969708,929.759869322
15,2.41016597498,932.559391865,930.149225956,1.5937220783,930.929551897,929.335828639
16,2.32718952875,932.090440076,929.763250469,1.63894377009,930.67849043,929.039545639
17,1.71967388596,930.617966188,928.898292205,1.84059062389,929.946113627,928.1055236
18,1.74745191298,930.285741439,928.538289567,1.92656450352,929.797269566,927.870705111
19,1.35286027681,929.330803923,927.977943645,1.63947522737,928.981221417,927.341746672
20,1.38325815788,929.116044777,927.732786539,1.7033996635,928.843370461,927.1399709
21,1.11471245107,928.474811465,927.360099241,0.996833097611,927.770322674,926.773489338
22,1.1376243399,928.313275888,927.175651601,0.999491682093,927.629385958,926.629894161
23,0.946756020958,927.8784209,926.931664892,0.756218145967,927.17875602,926.422537512
24,0.962858474848,927.767942924,926.805084402,0.755752953838,927.047626559,926.291871795
25,0.827188242532,927.453606012,926.626417816,0.712309864486,926.881552975,926.169242248
26,0.837784338371,927.385886668,926.548102389,0.717109511846,926.791548957,926.074439978
27,0.843203638098,927.31746105,926.474257416,0.71294468593,926.726379298,926.013434608
28,0.745049028204,927.102072796,926.35702382,0.650611322616,926.558121744,925.907510827
29,0.750802568338,927.051778619,926.30097608,0.65471685063,926.520769476,925.866052864
