epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,1.66089040037,755.997991481,754.337102372,1.09638382625,734.599190206,733.502807501
1,0.942082625056,731.694866151,730.752784871,0.910583956775,729.923876344,729.013293697
2,0.783431334196,728.619613725,727.836183485,0.68832610338,728.051155044,727.362829098
3,0.690898417564,727.039058815,726.348161562,0.579369500759,726.709674678,726.130306732
4,0.6300343972,726.02816513,725.398132185,0.574860357151,725.809839063,725.234979193
5,0.583804552846,725.306363546,724.722560355,0.652718767961,725.403089291,724.750372794
6,0.549017628255,724.764952914,724.215936626,0.556584353434,724.927642904,724.37105911
7,0.521787477341,724.330772203,723.808985785,0.522886489399,724.69302356,724.170138784
8,0.488488901094,723.80683872,723.318351052,0.452700635583,724.177862005,723.725162762
9,0.474158076436,723.574120494,723.099963776,0.462414529064,723.96337765,723.500963461
