epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,8.05004086126,1134.52480436,1102.32464082,2.86552788768,995.620312642,984.15819965
1,3.10866930028,985.759385942,973.324708645,3.23856069027,979.190358455,966.236112533
2,2.28511117498,970.596409316,961.455964597,1.91743525788,964.841330108,957.171588154
3,1.9888960479,960.081925554,952.126341497,1.61199754311,954.344102668,947.896111624
4,1.7851814944,952.492204991,945.351479085,1.32832482771,948.391126502,943.077825741
5,1.60108206021,948.126493691,941.722165565,1.27490646023,945.037302764,939.937677006
6,1.43882179716,945.07079488,939.315507723,1.20430330202,942.957742965,938.140529069
7,1.30317219737,942.735630538,937.522941813,1.45114038257,942.347764229,936.543202865
8,1.190079288,940.878221347,936.117904227,1.34633552789,940.504888202,935.119546734
9,1.09725828222,939.39018053,935.001147401,1.02210653068,938.145228733,934.056801765
