epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,11.469590354,2922.91622121,2911.44663117,7.13275351426,2906.00693331,2898.87418099
1,7.88311619475,2896.82676298,2888.94364664,8.75575750233,2899.64873108,2890.89297511
2,10.0253232417,2892.06440172,2882.03907796,10.7986111863,2895.15242943,2884.35381827
3,11.2342566498,2889.22930702,2877.99505001,10.9544547378,2893.81252397,2882.85806774
4,11.2970444805,2887.83929924,2876.54225459,11.1871809373,2892.85307217,2881.66589139
5,11.2383526302,2887.01830277,2875.7799503,11.201232028,2891.87308996,2880.67185651
6,11.1597665673,2886.4363199,2875.27655363,11.5765266423,2891.7961753,2880.21964978
7,11.0625318018,2886.01604886,2874.95351699,11.2542986727,2890.97734872,2879.7230517
8,10.97818373,2885.64980774,2874.67162395,11.0922344211,2891.13496354,2880.04272824
