epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,15.0634050632,1122.0160457,1091.88923556,5.40608629896,991.959611981,981.147438671
1,5.63849066908,983.887283548,972.610302219,4.14739951829,972.335828424,964.041028792
2,4.19385676849,968.450185641,960.062472141,3.57135789908,961.285892889,954.143179279
3,3.7146524389,958.152235894,950.722931202,2.69919163835,951.895479263,946.497096194
4,3.32534248626,951.627943208,944.977258267,1.67317796905,945.526817206,942.18046196
5,2.95388778481,947.398042282,941.490266705,1.73665251907,943.004201777,939.530895987
6,2.64854498393,944.414498545,939.117408569,1.46408452221,940.511409809,937.583240561
7,2.40839369926,942.190739165,937.373951772,1.26377005513,938.632164553,936.104623971
8,2.22193595695,940.427935731,935.98406392,1.25469799482,937.276876854,934.767481387
9,2.06767445066,938.978687017,934.843338039,1.16763462775,936.087496467,933.752227471
10,1.93871311827,937.788305325,933.910879059,1.01786758289,934.909937593,932.87420138
11,1.83418863838,936.797281805,933.128904426,0.928604523061,934.035441127,932.178231337
12,1.74465264039,935.937533817,932.448228467,0.982310262666,933.445111237,931.480490802
13,1.6617300297,935.161173277,931.837713111,1.11648714782,933.161778641,930.928805319
14,1.19812072384,933.048174725,930.651933196,0.780045450679,931.338183366,929.778094007
15,1.21028376133,932.546998383,930.126430637,0.794058249204,931.012577158,929.424460249
16,1.19239473932,932.150868123,929.766078705,0.827840449821,930.652082312,928.996400937
17,1.17244180533,931.813137676,929.468254125,0.784400289564,930.402220141,928.833419601
18,0.872352813937,930.548978411,928.804272667,0.539160359692,929.230938013,928.152616149
19,0.892475747194,930.275811028,928.490859427,0.550644436562,929.016014866,927.914725862
20,0.698293397822,929.438910372,928.042323628,0.480119106086,928.390576529,927.430338298
21,0.712784723978,929.237790349,927.812220734,0.487612656149,928.207738909,927.232514837
22,0.579627852444,928.667606854,927.508351194,0.464098147284,927.91032748,926.982130683
23,0.589354040592,928.533535086,927.354826976,0.476060016331,927.790021948,926.837903114
24,0.49637810929,928.138325087,927.145568912,0.444754170497,927.546239316,926.656731235
25,0.502298366066,928.033227596,927.028630952,0.448881267199,927.45077903,926.553016843
26,0.437257367959,927.760051691,926.885536904,0.41251701438,927.254445702,926.429411174
27,0.441084410021,927.68610668,926.803937849,0.416064288778,927.182268338,926.350140308
28,0.443305035689,927.623987259,926.737377138,0.41996809232,927.112151196,926.272215087
29,0.396394450759,927.437279443,926.64449059,0.365070983731,926.938042615,926.207900361
