epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,6.7852424712,1069.35508507,1055.78460012,6.31083538694,1010.50656607,997.884894698
1,5.95460532454,1006.27965114,994.370440591,5.86518466714,997.236816406,985.506447289
2,5.76808095354,996.107794671,984.571632769,5.89266084984,990.520278981,978.734956934
3,5.80805463197,991.280598659,979.664489246,5.782237124,988.55217423,976.987699425
4,5.84743482748,988.314182426,976.619312795,5.83864436372,985.103594671,973.426305053
5,5.83256900195,985.896381665,974.231243633,5.71211324411,983.429301654,972.005075802
6,5.85322322054,984.049017617,972.342571205,5.91900869153,981.088688001,969.250671106
7,5.86017765779,983.006471898,971.286116692,5.63860236644,982.454122189,971.176917388
8,5.87204957963,982.07250011,970.328401023,5.68573154943,978.774254831,967.402791646
9,5.91487866962,981.704120302,969.874362777,5.92482148238,978.194022955,966.344378862
