epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,6.10298992338,2242.86931326,2236.76632322,5.81716642182,2201.63651911,2195.81935398
1,5.92982139925,2199.84485306,2193.9150315,5.72270927424,2193.71630434,2187.99359944
2,5.8329885434,2195.16914077,2189.33615189,5.63512139188,2191.45434435,2185.81922713
3,5.74252749135,2192.73369096,2186.991163,5.59030013632,2188.96099342,2183.37069278
4,5.65768025832,2191.06656659,2185.40888584,5.55736752655,2187.65801533,2182.10064753
5,5.5868372234,2189.78314465,2184.19630764,5.34295004554,2186.86904695,2181.5260951
6,5.51673450267,2188.85131784,2183.33458339,5.64018310321,2186.48028988,2180.84010143
7,5.44220156577,2188.04349669,2182.60129457,5.33765677626,2185.77397334,2180.43631744
8,5.37223163981,2187.31797524,2181.94574336,5.35792112048,2186.25227602,2180.89435305
9,5.1199868331,2183.38166281,2178.26167624,5.03366582744,2182.00595326,2176.97228868
10,4.90738825577,2182.75997083,2177.85258263,4.93513420318,2182.04501234,2177.10987201
11,4.67005669666,2180.08960029,2175.41954309,4.66860778469,2179.23106291,2174.5624547
12,4.47681546524,2179.64170181,2175.16488608,4.35728487858,2178.98944885,2174.63216498
13,4.28770528991,2177.78154717,2173.49384161,4.30061828292,2176.70622199,2172.40560587
14,4.13880411404,2177.44758526,2173.30878146,4.12116144433,2176.38794696,2172.2667866
