epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,3.2932716888,380.705242784,377.411971249,0.151530260146,367.450411072,367.298879089
1,0.128523221893,366.611775394,366.483252462,0.138333078623,366.020708618,365.882374573
2,0.144754710297,365.349944305,365.205189633,0.203441273868,365.548016052,365.344575195
3,0.211970235888,364.619303165,364.407332916,0.2926217255,364.938435059,364.645814514
4,0.365627597686,364.070302226,363.704674666,0.498769450188,364.721501465,364.222731934
5,0.524594055646,363.641989746,363.11739602,0.555910597444,364.053315125,363.497404175
6,0.616565046675,363.266759152,362.650193973,0.61409525007,363.78211792,363.168023376
7,0.639523689118,362.916683672,362.27716017,0.608096944094,363.566624146,362.958528442
8,0.640943356752,362.685603095,362.044659797,0.615159476995,363.464187927,362.849028931
9,0.643229146368,362.549538083,361.906308967,0.622620582283,362.858269958,362.235649719
10,0.644939345453,362.383881124,361.738941718,0.607250956595,362.89486969,362.287618713
11,0.631958070364,362.264058007,361.632100254,0.594113336504,362.910957947,362.316844177
12,0.629293535435,362.146476491,361.517183211,0.599231340885,362.779571838,362.180340271
13,0.628464803613,362.065065358,361.436600562,0.598161757886,362.466402588,361.868240051
14,0.628656117486,362.023955299,361.39529892,0.596828044951,362.374645996,361.777819214
15,0.628051343693,361.992674306,361.364622854,0.592743234038,362.466404419,361.87366333
16,0.626084870332,361.994495951,361.368410848,0.594124197066,362.775021057,362.180897217
17,0.626765100724,361.981771071,361.355005985,0.59425590694,362.571445312,361.977190857
18,0.626355888479,361.989679871,361.363324331,0.593854734302,362.407142944,361.81328949
