epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,1.57627837702,964.801052313,963.224773934,0.552875590839,931.845956281,931.293081217
1,0.413458220984,929.083091778,928.66963356,0.32304670162,927.662189012,927.339143072
2,0.278840728961,926.558761364,926.279920649,0.242729108185,926.047060055,925.804332025
3,0.217958005145,925.279729664,925.061771676,0.199888088907,925.080863739,924.880975552
4,0.182328391801,924.47230031,924.289971926,0.172379278977,924.480959587,924.308579161
5,0.158481885522,923.91365324,923.755171365,0.15276121011,923.976560556,923.823799873
6,0.140962922089,923.51036633,923.369403454,0.1371899796,923.603342769,923.466152665
7,0.131160824112,922.879431639,922.748270782,0.128326990167,923.061758386,922.933431373
8,0.124224080144,922.71937038,922.595146291,0.121864501816,922.92330938,922.801444182
9,0.120264628333,922.437741173,922.317476453,0.119180132811,922.633498721,922.51431792
10,0.118491890464,922.294114344,922.175622474,0.118045041231,922.498884532,922.380840613
11,0.117158722368,922.256739502,922.139580885,0.116601019873,922.466045817,922.349445117
12,0.116203566283,922.186897376,922.07069379,0.115977956643,922.407660886,922.291683245
13,0.115783413427,922.150711086,922.034927667,0.115749585721,922.379836595,922.264086888
14,0.115574248266,922.132186835,922.016612643,0.115635297603,922.365919476,922.250284928
15,0.115465615728,922.122685796,922.007220135,0.115544083001,922.35944202,922.243897576
16,0.115410650861,922.117789783,922.00237904,0.115484454902,922.355964343,922.240480608
17,0.115384141863,922.115266991,921.999882669,0.115441222286,922.354150935,922.238709319
18,0.115368749574,922.113988667,921.998619985,0.115416555053,922.3532957,922.23787942
19,0.115357385834,922.113645538,921.998288153,0.115406773053,922.35299879,922.237591851
