epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,0.0371533155188,2923.37599452,2923.3388412,0.0,2919.96920756,2919.96920756
1,-0.0,2920.75056822,2920.75056822,0.0,2919.7229115,2919.7229115
2,-0.0,2910.79516088,2910.79516088,0.0,2908.24449869,2908.24449869
3,-0.0,2909.32270372,2909.32270372,0.0,2907.85628748,2907.85628748
4,-0.0,2909.28938895,2909.28938895,0.0,2908.00462247,2908.00462247
5,-0.0,2909.26782131,2909.26782131,0.0,2908.02036097,2908.02036097
