epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,0.0145765229263,2413.24018157,2398.31382241,0.00683941121056,2288.00753421,2281.00398146
1,0.00734198364958,2274.88628641,2267.36809495,0.00530996722092,2262.64897556,2257.21156902
2,0.00615971426799,2257.7663904,2251.4588429,0.00519118379344,2251.01153635,2245.69576357
3,0.00554796800346,2248.32716247,2242.64604307,0.00466793147133,2243.65298018,2238.87301849
4,0.00520522193779,2241.955758,2236.62561048,0.00434135706971,2238.03346346,2233.58791543
5,0.00499092980159,2237.16141711,2232.05070487,0.00507979854043,2234.92343339,2229.72171711
6,0.00482933503023,2233.3959366,2228.45069742,0.0049620573161,2231.52880492,2226.44766003
7,0.00467919167376,2230.36346319,2225.57197071,0.00469450011345,2228.72013552,2223.91296773
8,0.00455099668965,2227.92184108,2223.26161999,0.00403201777718,2226.23944944,2222.11066551
9,0.0044351681791,2225.90886811,2221.36725619,0.00345479790133,2223.86587936,2220.32816582
10,0.00432951491204,2224.21413333,2219.78070996,0.00318369773123,2222.31357104,2219.05346051
11,0.00424084822141,2222.77291748,2218.43028908,0.00302768528021,2220.94520017,2217.84484989
12,0.00415371560506,2221.50828258,2217.2548779,0.00301803382683,2219.55682205,2216.46635355
13,0.00407787762757,2220.37743666,2216.20168981,0.00285227729564,2218.93466309,2216.01392795
14,0.00400755235288,2219.39056878,2215.28683532,0.00301624424923,2217.96886396,2214.8802302
