epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,9.23785400009,1172.0773015,1135.12588541,3.02185042862,1005.72776117,993.640357818
1,4.06182833665,998.145876859,981.898563527,2.11863633844,980.466506942,971.991962023
2,2.82606691416,979.359642761,968.055375154,1.94905141697,971.054520024,963.258313195
3,2.26307672982,969.697373531,960.645066593,1.18149729123,961.376932063,956.650943814
4,1.97476285655,961.721399777,953.822348377,0.913960016736,953.398240701,949.742401736
5,1.81752291547,955.224074802,947.953983013,1.10210006826,949.420015956,945.011614967
6,1.6538319347,950.66581821,944.050490482,1.01284994279,946.020062785,941.968662201
7,1.50994867346,947.422049975,941.382255236,0.981077867198,943.687087749,939.762776668
8,1.39118081476,945.004157759,939.439434421,1.00507128092,942.072994336,938.052709817
9,1.28328410333,943.062647088,937.929510748,0.987232804004,940.706771942,936.75783964
10,1.18471749753,941.451480436,936.712610323,0.814067585518,939.0417434,935.78547328
11,1.10282513154,940.094857012,935.683556579,0.758648469913,937.786746639,934.752153775
12,1.02943572921,938.920832968,934.80309004,0.645559957593,936.495971368,933.913732045
13,0.968988148315,937.909876725,934.033924112,0.586652568919,935.590167417,933.243556994
14,0.912200333135,937.025547195,933.376745827,0.517908510374,934.612915953,932.541282043
15,0.858486585677,936.195038645,932.761092358,0.502993939416,933.944137665,931.932160941
16,0.808390212946,935.418696731,932.18513586,0.472295155524,933.223112411,931.333931978
17,0.772086547003,934.747306533,931.658960403,0.465422417607,932.701511193,930.839820945
18,0.741376479448,934.184059123,931.218553183,0.420623815854,932.153315042,930.470820086
19,0.711326388541,933.65304437,930.807738789,0.472326472228,931.927479133,930.038173403
20,0.519703003196,931.922284866,929.843472806,0.262784399531,930.10950062,929.058362873
21,0.527393131615,931.555747011,929.446174509,0.281788228388,929.915226761,928.788074729
22,0.397547646191,930.408878105,928.818687542,0.257024386587,929.337996764,928.309900272
23,0.406905839427,930.155892247,928.528268924,0.243837756005,929.04754331,928.07219265
24,0.317840022234,929.382157621,928.110797505,0.25119506922,928.677917663,927.673137386
25,0.324192875309,929.201241929,927.904470467,0.254461568386,928.409988462,927.392142843
26,0.261980838791,928.666181365,927.618257956,0.209412469803,927.937344981,927.099695377
27,0.266629628093,928.537492211,927.470973638,0.214880811273,927.801950061,926.942426034
28,0.223329643114,928.162751712,927.269433,0.197579684794,927.564051556,926.773733651
29,0.226276123248,928.082362893,927.177258454,0.20022414871,927.477770531,926.676873472
