epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,3.36518915496,1467.80799106,1413.9649647,4.41933654281,1378.5193359,1307.80995038
1,4.49759284045,1345.41129911,1273.44981355,4.58634695126,1320.81631858,1247.43476488
2,4.72149224134,1309.67691715,1234.13304117,4.20539424098,1299.05901435,1231.77270567
3,4.7791660549,1290.73462098,1214.26796421,5.15303405578,1280.24890107,1197.80035746
4,4.8827595876,1276.95068393,1198.82653052,4.68976586131,1273.81382145,1198.77756873
5,4.91763894499,1268.86821255,1190.18598951,4.76341288246,1264.17901674,1187.96441213
6,4.92376562823,1263.32755175,1184.5473014,4.75939371656,1261.4329683,1185.28266843
7,4.92996554817,1259.35956811,1180.48011944,5.0191321144,1256.4590503,1176.15293562
8,4.95339689548,1257.1893815,1177.93503136,4.82031180319,1253.1009393,1175.97595101
9,4.96579369939,1254.90157525,1175.44887587,4.87040269333,1253.24266962,1175.3162283
