epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,0.0155267023525,1001.67154993,993.721878151,0.00534905845356,947.419981781,944.681263471
1,0.00678619680299,939.795194819,936.320662024,0.00341658974161,933.442283377,931.692989413
2,0.00523735195845,931.617959212,928.93643517,0.00370274715563,929.322131897,927.426324922
3,0.00444606684972,928.115653969,925.839267777,0.00358151168353,926.972528146,925.1387936
4,0.00396108200048,925.996086977,923.968013003,0.00397766438047,925.726679427,923.690115437
