epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,1.09550275823,982.01129985,977.629288665,0.482822802077,942.097075114,940.165784597
1,0.396238238481,937.483612808,935.898659822,0.386025302514,933.605198481,932.061096224
2,0.273355661247,932.432313318,931.338890631,0.243149070183,930.42159847,929.449002244
3,0.22376307344,930.148275004,929.253222714,0.173671456316,928.629074672,927.934389122
4,0.194172281299,928.674095658,927.897406357,0.153937887675,927.474251135,926.858499919
5,0.173196629423,927.591869939,926.89908341,0.154713018387,926.648134314,926.029282428
6,0.157733512279,926.774147767,926.14321372,0.149911329828,925.964375961,925.364731228
7,0.145456995483,926.134451814,925.552623809,0.132080781032,925.384165546,924.855843007
8,0.135534855426,925.618186595,925.076047135,0.110226250468,924.854800601,924.413895035
9,0.127479298263,925.187050783,924.677133687,0.10863491584,924.440853868,924.006312588
