epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,1.44210764592,380.720229662,379.278122084,0.03289165169,365.729190369,365.696300049
1,0.0999000118507,366.15488344,366.054983266,0.164613353014,364.48828186,364.323668823
2,0.518553963121,364.84400528,364.325451355,0.714874343276,363.364615173,362.649740601
3,1.14273233059,363.770510678,362.627778456,1.14553737581,362.475214233,361.329676514
4,1.44490364694,362.941606513,361.496703271,1.32220662117,361.690664062,360.368457336
5,1.64122190413,362.4192669,360.778044807,1.43658634663,361.642587585,360.206000671
6,1.73814042363,361.948702562,360.210561812,1.58015698552,361.290362244,359.710204468
7,1.79954025222,361.688220469,359.888680352,1.5988117969,361.301001587,359.702190552
8,1.84386232111,361.594616954,359.750754734,1.56764092684,361.235210571,359.66757019
9,1.86450130943,361.391781904,359.527280629,1.61278148413,361.267642212,359.65486084
10,1.86402857022,361.255366109,359.391337314,1.59045890689,361.320643921,359.730184021
11,1.87094481998,361.198337538,359.327392426,1.62683233023,361.030829163,359.403995667
12,1.87243075179,361.100797068,359.228365919,1.61733597279,361.286911621,359.669576111
13,1.87334214992,361.140261841,359.266920285,1.60156437516,361.113071899,359.511506653
14,1.87737241563,361.071160211,359.193787842,1.58516629457,361.361408691,359.776242065
15,1.88025185323,361.171680484,359.291428714,1.58966340542,360.92531311,359.335649414
16,1.88677404089,361.081889021,359.195115102,1.59213600993,361.099956665,359.50782135
17,1.88862775713,361.084243825,359.195615811,1.59038951278,361.234994812,359.644606323
18,1.8897704439,360.975357903,359.085587277,1.59293403625,361.09220459,359.499270325
19,1.89279751337,361.101908247,359.209110853,1.59949302554,361.057993164,359.458500061
