epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,0.75658627353,978.325468566,976.812296032,0.315769391838,933.60032164,932.96878359
1,0.224540728265,929.514240152,929.065158658,0.177243692667,928.207598556,927.853112354
2,0.153111645384,926.856541502,926.550318265,0.133928279216,926.28346206,926.015605838
3,0.12214329814,925.57653017,925.332243466,0.111137083384,925.271234684,925.048959982
4,0.103656780268,924.779376982,924.572063367,0.0961199805533,924.666447844,924.474207642
5,0.0906423874265,924.214060145,924.03277541,0.0848744490279,924.123395731,923.953647197
6,0.0810047166061,923.794517481,923.632508193,0.076390229617,923.733930376,923.581148901
7,0.0752137641277,923.167227416,923.016799945,0.0732911596296,923.263027928,923.116446949
8,0.0712349328494,923.000046926,922.857577016,0.0696111083536,923.132879732,922.993658135
9,0.068715192324,922.718920042,922.581489729,0.0676256499217,922.884124982,922.748874111
10,0.0675196547589,922.575505716,922.44046645,0.066923966016,922.759405045,922.625556599
11,0.0667077113362,922.536534814,922.403119368,0.0660928270869,922.722942041,922.59075627
12,0.0660865683987,922.466772077,922.334598886,0.0657692279967,922.668229314,922.536690504
13,0.0657960490937,922.430735759,922.299143562,0.0656992279728,922.639977891,922.508578826
14,0.0656535221851,922.412340607,922.281033512,0.0656817073544,922.625540313,922.494176267
15,0.0655845073288,922.402934444,922.271765402,0.0656505978246,922.617810828,922.486509641
16,0.0655514406851,922.398108764,922.267005943,0.0656179148064,922.61388453,922.482647288
17,0.0655333224437,922.395628654,922.264561928,0.0655876968872,922.612050394,922.480873833
18,0.0655234241554,922.394358057,922.26331105,0.0655672366718,922.611203494,922.480069092
19,0.0655158254354,922.394002569,922.262970885,0.0655604546574,922.610874257,922.479752449
