epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,0.546646840933,761.171717137,758.985130877,0.267789987059,735.835346902,734.76418776
1,0.261744385763,732.897586299,731.850609878,0.217845723171,730.69934346,729.827961782
2,0.210441748738,729.491917652,728.650151716,0.175022682472,728.243883738,727.543793643
3,0.183890377095,727.725194276,726.989634143,0.155368534282,726.923018845,726.301546957
4,0.167033615129,726.591834587,725.923701424,0.140209565215,725.992561212,725.431725211
5,0.155624466547,725.776813483,725.154316754,0.142614077614,725.399781989,724.829325914
6,0.14751232263,725.165262593,724.575214485,0.135275239248,724.77624189,724.235141382
7,0.141495725266,724.681237866,724.11525619,0.135693082602,724.359548214,723.816777991
8,0.136278720921,724.290340533,723.745227217,0.129438594028,724.211137836,723.693384717
9,0.126365716414,723.78812316,723.282661015,0.10688234211,723.675316787,723.247788109
