epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,4.43161515299,2328.08561975,2323.65400472,2.21651735853,2237.31678854,2235.10026502
1,2.13157902956,2229.08481621,2226.95323692,1.94786081128,2222.02548244,2220.077615
2,2.00637954419,2218.70675363,2216.70037423,1.94897944967,2215.10687268,2213.15789756
3,1.88077137385,2213.47206048,2211.59128916,1.65877707215,2211.34667202,2209.68789872
4,1.76829844714,2210.16244573,2208.39414707,1.65773194727,2208.36723081,2206.70950153
5,1.67351982836,2207.72423109,2206.05071089,1.53206241105,2206.35487848,2204.82281696
6,1.59602550122,2205.87228548,2204.27626019,1.47099029995,2204.82986169,2203.35886712
7,1.5282851824,2204.41612174,2202.88783687,1.45201789902,2203.65958129,2202.20756475
8,1.46609682948,2203.23147921,2201.76538217,1.44947485339,2202.92169047,2201.47221525
9,1.41367209882,2202.24024892,2200.82657679,1.34337461306,2201.95292236,2200.60955065
10,1.36995261371,2201.39721417,2200.02726171,1.4017673358,2201.18018922,2199.77842524
11,1.33079215956,2200.67537314,2199.34458074,1.31470639481,2201.00570542,2199.69099919
12,1.25817803488,2199.19932894,2197.94115071,1.28760315571,2199.049192,2197.76159335
13,1.22249023491,2198.75984959,2197.53735902,1.23425344453,2198.64893802,2197.41468463
14,1.19172543775,2198.3826863,2197.19096131,1.18645539972,2198.28379361,2197.09733535
