epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,0.0141572261306,2913.07572486,2913.06156764,0.0,2923.81191262,2923.81191262
1,-0.0,2910.42864115,2910.42864115,0.0,2917.86341868,2917.86341868
2,-0.0,2910.15777729,2910.15777729,0.0,2915.07306146,2915.07306146
