epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,13.2472177808,1127.37121422,1100.87677848,5.03243668516,990.768702026,980.703829249
1,5.17584137651,983.718727641,973.367044849,4.4591537901,973.155631258,964.237322985
2,3.79031895438,968.021572952,960.440934842,3.06393718946,960.004918009,953.877043161
3,3.23795468827,956.845800696,950.369891306,3.50336788934,952.575250603,945.568515255
4,2.88230044706,950.035406359,944.270805411,2.98673432009,947.289612171,941.316144048
5,2.5794905482,945.932541125,940.773559889,2.37954825938,943.198610388,938.439514031
6,2.34182536114,943.13857313,938.454922539,2.088602359,940.888904925,936.711699923
7,2.14560607886,941.047667274,936.756455169,1.80489658578,938.655581744,935.045789308
8,1.98964200419,939.408948304,935.4296643,1.53004046633,936.927270985,933.867189264
9,1.84645826422,938.029400665,934.336484152,1.63202500217,936.276319523,933.012269207
