epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,0.00562556700992,2465.10927701,2442.06695415,0.00342099344541,2309.94176376,2295.92937466
1,0.00274288024541,2294.14448222,2282.90964423,0.00322966811887,2285.55238945,2272.32366858
2,0.00230464126383,2275.36119746,2265.92138674,0.00391986572961,2276.74775543,2260.69198704
3,0.00206578249108,2264.75111019,2256.28966548,0.00467825570843,2271.79686542,2252.63473081
4,0.00190104241377,2257.43573939,2249.64906953,0.00400557909154,2263.22975644,2246.82290395
5,0.00179093092625,2251.93246531,2244.59681196,0.00397400450848,2258.27777145,2242.00024845
6,0.00170454037624,2247.52042175,2240.53862469,0.00395682509038,2255.0198813,2238.81272472
7,0.00163432494495,2243.78496774,2237.09077325,0.00335920958486,2249.36114269,2235.60182091
8,0.00157362222993,2240.60037032,2234.15481392,0.00317678268178,2245.44796619,2232.43586366
9,0.00152436803083,2237.8968177,2231.6530061,0.00332433983053,2244.11848665,2230.50199029
